quantized_time,X_0_0,Y_0_0,Z_0_0,X_0_1,Y_0_1,Z_0_1,X_0_2,Y_0_2,Z_0_2,X_0_3,Y_0_3,Z_0_3,X_0_4,Y_0_4,Z_0_4,X_0_5,Y_0_5,Z_0_5
1627879804.480,,,,0.326,0.246,0.9130000000000001,,,,0.44725,0.142,0.883,0.519375,-0.256,0.8153749999999997,,,
1627879804.544,,,,0.326,0.246,0.9130000000000001,,,,0.44837499999999997,0.14125,0.8827499999999999,0.520625,-0.256,0.814375,,,
1627879804.608,,,,0.326,0.246,0.9130000000000001,,,,0.44962500000000005,0.14075,0.8819999999999999,0.522375,-0.256125,0.8133749999999998,,,
1627879804.672,,,,0.326,0.246,0.9130000000000001,,,,0.450875,0.14,0.8813750000000001,0.52375,-0.25700000000000006,0.8122500000000001,,,
1627879804.736,,,,0.326,0.246,0.9130000000000001,,,,0.45249999999999996,0.13975,0.88075,0.5257499999999999,-0.25700000000000006,0.810875,,,
1627879804.800,,,,0.326,0.246,0.9130000000000001,,,,0.4545,0.139,0.879875,0.527875,-0.2575,0.8093750000000001,,,
1627879804.864,,,,0.326,0.246,0.9130000000000001,,,,0.45649999999999996,0.13787500000000003,0.8789999999999998,0.53025,-0.258,0.8075000000000002,,,
1627879804.928,,,,0.326,0.246,0.9130000000000001,,,,0.4585,0.137,0.878125,0.5325,-0.258,0.80625,,,
1627879804.992,,,,0.326,0.246,0.9130000000000001,,,,0.46087500000000003,0.136125,0.876875,0.5345000000000001,-0.25825,0.8045000000000001,,,
1627879805.056,,,,0.326,0.246,0.9130000000000001,,,,0.463375,0.135125,0.87575,0.5372500000000001,-0.25875,0.8027499999999999,,,
1627879805.120,,,,0.326,0.246,0.9130000000000001,,,,0.46612500000000007,0.134,0.8743749999999999,0.54025,-0.25899999999999995,0.80075,,,
1627879805.184,,,,0.326,0.24525000000000002,0.9130000000000001,,,,0.46875,0.13337500000000002,0.8733750000000001,0.5435000000000001,-0.26,0.7979999999999999,,,
1627879805.248,,,,0.326,0.24500000000000005,0.9130000000000001,,,,0.47174999999999995,0.132125,0.87175,0.547625,-0.2605,0.794875,,,
1627879805.312,,,,0.326,0.24500000000000005,0.9130000000000001,,,,0.475375,0.130625,0.870125,0.5511250000000001,-0.26100000000000007,0.792625,,,
1627879805.376,,,,0.326,0.24500000000000005,0.9130000000000001,,,,0.47875,0.129125,0.8685000000000002,0.5545000000000001,-0.26100000000000007,0.7899999999999999,-0.309,-0.425,0.851
1627879805.440,,,,0.326,0.24475000000000002,0.9130000000000001,,,,0.48262499999999997,0.128,0.8663749999999999,0.5585000000000001,-0.262,0.7871249999999999,-0.309,-0.42499999999999993,0.851
1627879805.504,,,,0.326,0.244,0.9130000000000001,,,,0.486375,0.1265,0.864625,0.5618749999999999,-0.26225,0.7845000000000001,-0.309,-0.42499999999999993,0.851
1627879805.568,,,,0.326,0.244,0.9130000000000001,,,,0.490625,0.1255,0.8621249999999999,0.5655,-0.263375,0.781625,-0.309,-0.42499999999999993,0.851
