quantized_time,X_0_0,Y_0_0,Z_0_0,X_0_1,Y_0_1,Z_0_1,X_0_2,Y_0_2,Z_0_2,X_0_3,Y_0_3,Z_0_3,X_0_4,Y_0_4,Z_0_4,X_0_5,Y_0_5,Z_0_5
1627566303.264,,,,,,,,,,0.334,0.53,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.328,,,,,,,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.392,,,,,,,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.456,,,,,,,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.520,,,,,,,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.584,,,,0.444,-0.27,0.854,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.648,,,,0.444,-0.27,0.854,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.712,,,,0.444,-0.27,0.854,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.776,,,,0.444,-0.27,0.854,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5990000000000001,0.753
1627566303.840,,,,0.444,-0.27,0.854,,,,0.334,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.5994999999999999,0.753
1627566303.904,,,,0.444,-0.27,0.854,,,,0.3345,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566303.968,,,,0.444,-0.27,0.854,,,,0.335,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566304.032,-0.582,-0.233,0.779,0.444,-0.27,0.854,,,,0.335,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566304.096,-0.582,-0.23300000000000004,0.779,0.444,-0.27,0.854,,,,0.335,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566304.160,-0.582,-0.23300000000000004,0.779,0.444,-0.27,0.854,,,,0.335,0.5300000000000001,0.779,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566304.224,-0.582,-0.23300000000000004,0.779,0.444,-0.27,0.854,,,,0.33599999999999997,0.5300000000000001,0.778875,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.753
1627566304.288,-0.582,-0.23300000000000004,0.779,0.444,-0.27,0.854,,,,0.33599999999999997,0.5300000000000001,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.752625
1627566304.352,-0.582,-0.23300000000000004,0.779,0.444,-0.27,0.854,,,,0.33675000000000005,0.5300000000000001,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.6,0.7525
1627566304.416,-0.582,-0.23300000000000004,0.779,0.44425,-0.27,0.854,,,,0.33712500000000006,0.5300000000000001,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.6002500000000001,0.7519999999999999
1627566304.480,-0.582,-0.23300000000000004,0.779,0.44499999999999995,-0.27,0.854,,,,0.338,0.5300000000000001,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.601,0.7519999999999999
1627566304.544,-0.582,-0.23300000000000004,0.779,0.44499999999999995,-0.27,0.854,,,,0.33837500000000004,0.5300000000000001,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.601,0.7519999999999999
1627566304.608,-0.582,-0.23300000000000004,0.779,0.44499999999999995,-0.27,0.854,,,,0.339125,0.529,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.601,0.7519999999999999
1627566304.672,-0.582,-0.23300000000000004,0.779,0.44499999999999995,-0.27,0.854,,,,0.340125,0.529,0.778,0.0,0.0,0.0,-0.27099999999999996,-0.601,0.7519999999999999
1627566304.736,-0.582,-0.23300000000000004,0.779,0.44499999999999995,-0.2693750000000001,0.854,,,,0.34137500000000004,0.528375,0.777,0.0,0.0,0.0,-0.27099999999999996,-0.602,0.7510000000000001
1627566304.800,-0.582,-0.23300000000000004,0.7797500000000002,0.4453750000000001,-0.2690000000000001,0.854,,,,0.342625,0.528,0.777,0.0,0.0,0.0,-0.27099999999999996,-0.602,0.7510000000000001
1627566304.864,-0.581,-0.23300000000000004,0.7800000000000001,0.44600000000000006,-0.2690000000000001,0.8536249999999999,,,,0.344,0.527,0.777,0.0,0.0,0.0,-0.27099999999999996,-0.602,0.7510000000000001
1627566304.928,-0.581,-0.23300000000000004,0.7800000000000001,0.4465,-0.2690000000000001,0.8529999999999999,,,,0.34550000000000003,0.526625,0.777,0.0,0.0,0.0,-0.27099999999999996,-0.602,0.7510000000000001
1627566304.992,-0.581,-0.23300000000000004,0.7800000000000001,0.447,-0.2690000000000001,0.8529999999999999,,,,0.34762499999999996,0.5259999999999999,0.7763749999999999,0.0,0.0,0.0,-0.27099999999999996,-0.602,0.7510000000000001
1627566305.056,-0.581,-0.23300000000000004,0.7800000000000001,0.4475,-0.2690000000000001,0.8529999999999999,,,,0.34975,0.52525,0.7759999999999999,0.0,0.0,0.0,-0.270125,-0.602,0.7510000000000001
1627566305.120,-0.58075,-0.23300000000000004,0.7800000000000001,0.448,-0.268625,0.8529999999999999,,,,0.3517499999999999,0.52425,0.7752500000000001,0.0,0.0,0.0,-0.27,-0.602,0.7510000000000001
1627566305.184,-0.58,-0.23300000000000004,0.7800000000000001,0.448,-0.268,0.8529999999999999,,,,0.353625,0.5232500000000001,0.7750000000000001,0.0,0.0,0.0,-0.27,-0.602,0.7517499999999999
1627566305.248,-0.58,-0.23325,0.7806249999999999,0.4487499999999999,-0.268,0.8529999999999999,,,,0.3556249999999999,0.5217499999999999,0.7750000000000001,0.0,0.0,0.0,-0.27,-0.602,0.7519999999999999
1627566305.312,-0.5794999999999999,-0.234,0.7809999999999999,0.44899999999999995,-0.267375,0.8526250000000001,,,,0.358,0.520625,0.7750000000000001,0.0,0.0,0.0,-0.26987500000000003,-0.601,0.75225
1627566305.376,-0.5789999999999998,-0.234,0.7809999999999999,0.4497500000000001,-0.26699999999999996,0.8520000000000001,,,,0.360625,0.5195000000000001,0.77475,0.0,0.0,0.0,-0.2690000000000001,-0.601,0.753
1627566305.440,-0.5782499999999999,-0.23474999999999996,0.7809999999999999,0.45075000000000004,-0.266125,0.8520000000000001,,,,0.363375,0.5185,0.773875,0.0,0.0,0.0,-0.2690000000000001,-0.601,0.753
1627566305.504,-0.578,-0.23499999999999993,0.7809999999999999,0.452,-0.26562500000000006,0.851875,,,,0.366375,0.5175,0.7729999999999999,0.0,0.0,0.0,-0.26887500000000003,-0.601,0.753
1627566305.568,-0.5776249999999999,-0.235625,0.781625,0.45262499999999994,-0.264625,0.85125,,,,0.369625,0.516375,0.7726250000000001,0.0,0.0,0.0,-0.268,-0.60025,0.753625
1627566305.632,-0.577,-0.236,0.782,0.45437500000000003,-0.263625,0.851,,,,0.374,0.51475,0.7713749999999999,0.0,0.0,0.0,-0.268,-0.6,0.754
1627566305.696,-0.5762499999999999,-0.23662500000000003,0.782,0.455875,-0.26299999999999996,0.8502499999999998,,,,0.37837499999999996,0.513375,0.770375,0.0,0.0,0.0,-0.26725,-0.6,0.754
1627566305.760,-0.5753750000000001,-0.23762499999999998,0.7830000000000001,0.45699999999999996,-0.262125,0.8499999999999999,,,,0.38287499999999997,0.5125,0.7685,0.0,0.0,0.0,-0.26699999999999996,-0.6,0.754
1627566305.824,-0.574375,-0.23887499999999995,0.7830000000000001,0.45925,-0.26150000000000007,0.848875,,,,0.387,0.5112500000000001,0.7673750000000001,0.0,0.0,0.0,-0.26550000000000007,-0.6,0.7547499999999999
1627566305.888,-0.573625,-0.24,0.7830000000000001,0.46162500000000006,-0.26075000000000004,0.84775,,,,0.390375,0.50975,0.7670000000000001,0.0,0.0,0.0,-0.26500000000000007,-0.6,0.755
1627566305.952,-0.5728749999999999,-0.24112499999999998,0.7830000000000001,0.4650000000000001,-0.259625,0.8465,,,,0.392875,0.508,0.766375,0.0,0.0,0.0,-0.26475000000000004,-0.5995,0.755375
1627566306.016,-0.5718749999999999,-0.24274999999999997,0.7839999999999999,0.46725,-0.25899999999999995,0.8451249999999998,,,,0.395125,0.5062500000000001,0.76675,0.0,0.0,0.0,-0.26337499999999997,-0.5990000000000001,0.7560000000000001
1627566306.080,-0.570375,-0.24337499999999998,0.7839999999999999,0.46987500000000004,-0.257875,0.8443750000000001,,,,0.396,0.504,0.7675,0.0,0.0,0.0,-0.26299999999999996,-0.598375,0.7566249999999999
1627566306.144,-0.5698749999999999,-0.24462500000000004,0.7845000000000001,0.47237499999999993,-0.25625000000000003,0.843375,,,,0.39725000000000005,0.501875,0.768375,0.0,0.0,0.0,-0.26287499999999997,-0.5974999999999999,0.7575000000000001
1627566306.208,-0.56875,-0.2455,0.785,0.47562499999999996,-0.254625,0.842,,,,0.399875,0.5,0.7679999999999999,0.0,0.0,0.0,-0.262,-0.596125,0.7588750000000001
1627566306.272,-0.5673750000000001,-0.24624999999999997,0.7858749999999999,0.478125,-0.25375000000000003,0.840875,,,,0.4018750000000001,0.498,0.7686250000000001,0.0,0.0,0.0,-0.26175000000000004,-0.5951249999999999,0.7598749999999999
1627566306.336,-0.56575,-0.247625,0.7865,0.4804999999999999,-0.251625,0.84,,,,0.404,0.496,0.76875,0.0,0.0,0.0,-0.261375,-0.5949999999999999,0.7599999999999999
1627566306.400,-0.5633749999999998,-0.24812499999999998,0.7878750000000002,0.4820000000000001,-0.24937500000000004,0.8398749999999999,,,,0.4057500000000001,0.49387499999999995,0.769,0.0,0.0,0.0,-0.2608750000000001,-0.594,0.761
1627566306.464,-0.56175,-0.249375,0.788875,0.483125,-0.247,0.84,,,,0.40712499999999996,0.492,0.7691250000000001,0.0,0.0,0.0,-0.26,-0.5927499999999999,0.762
1627566306.528,-0.5593750000000001,-0.25037499999999996,0.7902500000000001,0.48449999999999993,-0.24537500000000004,0.83975,,,,0.40950000000000003,0.49012500000000003,0.7694999999999999,0.0,0.0,0.0,-0.259875,-0.5913750000000001,0.7635000000000001
1627566306.592,-0.5569999999999999,-0.251375,0.7915,0.487125,-0.24349999999999994,0.838625,,,,0.41074999999999995,0.4885,0.77,0.0,0.0,0.0,-0.258375,-0.5901249999999999,0.7647499999999999
1627566306.656,-0.5548750000000001,-0.252875,0.7927500000000001,0.49000000000000005,-0.242,0.8373749999999999,,,,0.4124999999999999,0.48649999999999993,0.77,0.0,0.0,0.0,-0.25725000000000003,-0.59,0.7658750000000001
1627566306.720,-0.552875,-0.25462499999999993,0.7933750000000002,0.49187499999999995,-0.23875000000000002,0.8372499999999998,,,,0.41324999999999995,0.48537499999999995,0.7705,0.0,0.0,0.0,-0.25575,-0.5888749999999999,0.7665000000000001
1627566306.784,-0.55025,-0.255875,0.795,0.494375,-0.23624999999999996,0.8366250000000001,,,,0.414375,0.483875,0.77075,0.0,0.0,0.0,-0.25425,-0.587625,0.76825
1627566306.848,-0.547625,-0.258,0.7960000000000002,0.496375,-0.23499999999999993,0.83575,,,,0.41450000000000004,0.48225000000000007,0.7717500000000002,0.0,0.0,0.0,-0.252625,-0.5868749999999999,0.7694999999999999
1627566306.912,-0.5467500000000001,-0.260875,0.7957500000000001,0.49912500000000004,-0.23362500000000003,0.8344999999999999,,,,0.41562499999999997,0.4805,0.7720000000000001,0.0,0.0,0.0,-0.252,-0.5862499999999999,0.77
1627566306.976,-0.54525,-0.26249999999999996,0.7960000000000002,0.50025,-0.232625,0.8339999999999999,,,,0.4165,0.47887500000000005,0.7727499999999999,0.0,0.0,0.0,-0.251125,-0.5858749999999999,0.7705
1627566307.040,-0.543375,-0.264875,0.796625,0.50125,-0.23200000000000004,0.8338749999999998,,,,0.419,0.47712499999999997,0.7726250000000001,0.0,0.0,0.0,-0.25,-0.585,0.7717500000000002
1627566307.104,-0.541375,-0.266875,0.797125,0.500625,-0.22950000000000004,0.8344999999999999,,,,0.42225,0.47424999999999995,0.7723749999999999,0.0,0.0,0.0,-0.25025,-0.585,0.771625
1627566307.168,-0.5395000000000001,-0.269625,0.797875,0.501,-0.22900000000000004,0.8348749999999999,,,,0.423625,0.47274999999999995,0.7729999999999999,0.0,0.0,0.0,-0.25099999999999995,-0.585125,0.771
1627566307.232,-0.5386250000000001,-0.27262500000000006,0.7969999999999999,0.5015,-0.22762500000000005,0.8347499999999999,,,,0.425875,0.47100000000000003,0.7726250000000001,0.0,0.0,0.0,-0.25099999999999995,-0.585125,0.771
1627566307.296,-0.5378750000000001,-0.27587500000000004,0.7965000000000001,0.5045,-0.22637500000000002,0.833125,,,,0.4286249999999999,0.47075,0.771125,0.0,0.0,0.0,-0.25099999999999995,-0.584625,0.7715000000000001
1627566307.360,-0.536875,-0.27875,0.7960000000000002,0.50525,-0.2245,0.8333750000000001,,,,0.43000000000000005,0.46887499999999993,0.771375,0.0,0.0,0.0,-0.251875,-0.585,0.771
1627566307.424,-0.5351250000000001,-0.28325,0.7958750000000001,0.50725,-0.2245,0.832,,,,0.43075,0.46762500000000007,0.7720000000000001,0.0,0.0,0.0,-0.252,-0.584625,0.7712500000000001
1627566307.488,-0.5343749999999999,-0.2869999999999999,0.795,0.5095,-0.22337500000000005,0.831,,,,0.43249999999999994,0.46574999999999994,0.7720000000000001,0.0,0.0,0.0,-0.251625,-0.5833750000000001,0.7721250000000001
1627566307.552,-0.5339999999999999,-0.29,0.7942500000000001,0.5133750000000001,-0.22150000000000003,0.829125,,,,0.43337500000000007,0.4645,0.7720000000000001,0.0,0.0,0.0,-0.251375,-0.5821249999999999,0.7729999999999999
1627566307.616,-0.533125,-0.29187500000000005,0.794,0.5165,-0.22025,0.827375,,,,0.434875,0.46325000000000005,0.7721250000000002,0.0,0.0,0.0,-0.25112499999999993,-0.5816249999999998,0.77375
