quantized_time,X_1_0,Y_1_0,Z_1_0,X_1_1,Y_1_1,Z_1_1,X_1_2,Y_1_2,Z_1_2,X_1_3,Y_1_3,Z_1_3,X_1_4,Y_1_4,Z_1_4,X_1_5,Y_1_5,Z_1_5
1627567380.000,-0.167625,-0.329,0.9290000000000002,0.1655,-0.325,0.9311250000000001,0.035750000000000004,-0.566375,0.8231250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.064,-0.168875,-0.329,0.9290000000000002,0.16512500000000002,-0.3235,0.9320000000000002,0.035625000000000004,-0.5661249999999999,0.8238749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.128,-0.17025,-0.329,0.9290000000000002,0.164875,-0.322875,0.9320000000000002,0.034875,-0.566625,0.8231250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.192,-0.17087500000000003,-0.329,0.9290000000000002,0.164,-0.321,0.9329999999999999,0.0335,-0.564,0.8250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.256,-0.171,-0.329,0.9290000000000002,0.164,-0.321,0.9329999999999999,0.03375,-0.5633749999999998,0.825125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.320,-0.171,-0.329,0.9290000000000002,0.165,-0.322,0.9320000000000002,0.03375,-0.5635,0.8250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.384,-0.170875,-0.329125,0.9290000000000002,0.165,-0.32212500000000005,0.9320000000000002,0.0335,-0.5633749999999998,0.8256249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.448,-0.17075,-0.33,0.9290000000000002,0.165375,-0.322,0.9320000000000002,0.03375,-0.5635,0.8251250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.512,-0.16999999999999998,-0.33,0.9290000000000002,0.16512500000000002,-0.3225,0.9320000000000002,0.033875,-0.5631249999999999,0.8258749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627567380.576,-0.16999999999999998,-0.33,0.9290000000000002,0.165,-0.323,0.9320000000000002,0.034,-0.5629999999999998,0.8259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
