quantized_time,X_1_0,Y_1_0,Z_1_0,X_1_1,Y_1_1,Z_1_1,X_1_2,Y_1_2,Z_1_2,X_1_3,Y_1_3,Z_1_3,X_1_4,Y_1_4,Z_1_4,X_1_5,Y_1_5,Z_1_5
1627566904.416,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.5300000000000001,0.779,0.49812500000000004,0.166,0.851,0.0,0.0,0.0
1627566904.480,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.5300000000000001,0.779,0.49787500000000007,0.16675,0.851,0.0,0.0,0.0
1627566904.544,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.5300000000000001,0.779,0.49699999999999994,0.16724999999999998,0.851,0.0,0.0,0.0
1627566904.608,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.5300000000000001,0.779,0.4965,0.16799999999999998,0.8517500000000001,0.0,0.0,0.0
1627566904.672,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334625,0.5300000000000001,0.779,0.496,0.16875,0.8520000000000001,0.0,0.0,0.0
1627566904.736,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.5300000000000001,0.779,0.49500000000000005,0.16974999999999998,0.8520000000000001,0.0,0.0,0.0
1627566904.800,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.5300000000000001,0.779,0.49500000000000005,0.171375,0.8520000000000001,0.0,0.0,0.0
1627566904.864,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.5300000000000001,0.779,0.49449999999999994,0.17262500000000003,0.8520000000000001,0.0,0.0,0.0
1627566904.928,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.5300000000000001,0.779,0.4939999999999999,0.17374999999999996,0.8520000000000001,0.0,0.0,0.0
1627566904.992,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.33525,0.5300000000000001,0.779,0.4939999999999999,0.17549999999999996,0.8515,0.0,0.0,0.0
1627566905.056,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33599999999999997,0.5300000000000001,0.778375,0.4936249999999999,0.17675000000000002,0.8516250000000001,0.0,0.0,0.0
1627566905.120,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33599999999999997,0.530375,0.778,0.4925,0.17850000000000002,0.8520000000000001,0.0,0.0,0.0
1627566905.184,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33662500000000006,0.531,0.778,0.491875,0.17974999999999997,0.8520000000000001,0.0,0.0,0.0
1627566905.248,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3370000000000001,0.531,0.778,0.49087500000000006,0.18174999999999997,0.8520000000000001,0.0,0.0,0.0
1627566905.312,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33787500000000004,0.5301250000000001,0.77775,0.49012500000000003,0.18362499999999995,0.8520000000000001,0.0,0.0,0.0
1627566905.376,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3385,0.5300000000000001,0.777,0.48899999999999993,0.18587499999999998,0.8520000000000001,0.0,0.0,0.0
1627566905.440,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.5300000000000001,0.777,0.48762500000000003,0.187875,0.8527499999999999,0.0,0.0,0.0
1627566905.504,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.5300000000000001,0.777,0.48700000000000004,0.18900000000000003,0.8529999999999999,0.0,0.0,0.0
1627566905.568,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34075000000000005,0.5300000000000001,0.7762499999999999,0.4862499999999999,0.191,0.8529999999999999,0.0,0.0,0.0
1627566905.632,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34175000000000005,0.5300000000000001,0.7759999999999999,0.484375,0.193125,0.8531249999999999,0.0,0.0,0.0
1627566905.696,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.342625,0.5308750000000001,0.7751250000000001,0.483125,0.195875,0.8534999999999999,0.0,0.0,0.0
1627566905.760,-0.47100000000000003,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3439999999999999,0.531,0.774375,0.4823750000000001,0.19874999999999998,0.8529999999999999,0.0,0.0,0.0
1627566905.824,-0.471375,-0.19599999999999998,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34487499999999993,0.531,0.774,0.48062499999999997,0.20174999999999998,0.8531249999999999,0.0,0.0,0.0
1627566905.888,-0.472,-0.19625,0.8600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34525,0.531,0.7737499999999999,0.47900000000000004,0.2045,0.8536249999999999,0.0,0.0,0.0
1627566905.952,-0.472,-0.19700000000000004,0.8591249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34600000000000003,0.531,0.77375,0.4783749999999999,0.20725,0.8529999999999999,0.0,0.0,0.0
1627566906.016,-0.472,-0.19700000000000004,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.34662499999999996,0.531,0.7729999999999999,0.47812499999999997,0.20925,0.8529999999999999,0.0,0.0,0.0
1627566906.080,-0.47287499999999993,-0.19700000000000004,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.346125,0.531375,0.7729999999999999,0.4769999999999999,0.213125,0.8529999999999999,0.0,0.0,0.0
1627566906.144,-0.473375,-0.19700000000000004,0.8586249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34575,0.532625,0.7722500000000001,0.47575,0.21600000000000003,0.8528749999999998,0.0,0.0,0.0
1627566906.208,-0.4740000000000001,-0.19700000000000004,0.8579999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.53225,0.7729999999999999,0.4740000000000001,0.21825000000000003,0.8529999999999999,0.0,0.0,0.0
1627566906.272,-0.47487500000000005,-0.19700000000000004,0.8579999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3439999999999999,0.532625,0.7729999999999999,0.4729999999999999,0.21912500000000004,0.853375,0.0,0.0,0.0
1627566906.336,-0.47575,-0.19700000000000004,0.8570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.343125,0.532875,0.77325,0.4706249999999999,0.22025000000000003,0.8545,0.0,0.0,0.0
1627566906.400,-0.4767499999999999,-0.19700000000000004,0.8564999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34387499999999993,0.532625,0.7729999999999999,0.46725000000000005,0.221375,0.856,0.0,0.0,0.0
1627566906.464,-0.47799999999999987,-0.19799999999999998,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.3439999999999999,0.53225,0.773125,0.464625,0.222,0.8574999999999998,0.0,0.0,0.0
1627566906.528,-0.479375,-0.19799999999999998,0.8550000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.34362499999999996,0.531625,0.7741250000000001,0.4625000000000001,0.22262500000000005,0.8579999999999999,0.0,0.0,0.0
1627566906.592,-0.4807499999999999,-0.19799999999999998,0.854125,0.0,0.0,0.0,0.0,0.0,0.0,0.343125,0.532,0.774,0.4618750000000001,0.2235,0.8582499999999998,0.0,0.0,0.0
1627566906.656,-0.482125,-0.19799999999999998,0.8532499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.342625,0.5342500000000001,0.77275,0.46099999999999997,0.225,0.8581249999999999,0.0,0.0,0.0
1627566906.720,-0.48362499999999997,-0.19799999999999998,0.8525000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34175000000000005,0.5355000000000001,0.7721250000000001,0.460375,0.22837500000000002,0.8579999999999999,0.0,0.0,0.0
1627566906.784,-0.48549999999999993,-0.19799999999999998,0.851625,0.0,0.0,0.0,0.0,0.0,0.0,0.34112500000000007,0.536375,0.7720000000000001,0.45937500000000003,0.23200000000000004,0.8573750000000001,0.0,0.0,0.0
1627566906.848,-0.4875,-0.19799999999999998,0.8503749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3410000000000001,0.53725,0.771375,0.4583750000000001,0.235125,0.8570000000000001,0.0,0.0,0.0
1627566906.912,-0.4897500000000001,-0.19799999999999998,0.8492500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34075,0.538875,0.770375,0.45699999999999996,0.23837499999999995,0.8570000000000001,0.0,0.0,0.0
1627566906.976,-0.491625,-0.19725000000000004,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.340125,0.54,0.76975,0.45575000000000004,0.24050000000000005,0.8570000000000001,0.0,0.0,0.0
1627566907.040,-0.4929999999999999,-0.19700000000000004,0.8474999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.5422500000000001,0.7685,0.45412500000000006,0.24237499999999995,0.8570000000000001,0.0,0.0,0.0
1627566907.104,-0.49475,-0.19599999999999998,0.8465,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.543375,0.767625,0.45324999999999993,0.244875,0.8570000000000001,0.0,0.0,0.0
1627566907.168,-0.4967499999999999,-0.19575,0.8453749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.340625,0.5425000000000001,0.7679999999999999,0.45299999999999996,0.24687499999999996,0.856875,0.0,0.0,0.0
1627566907.232,-0.49912500000000004,-0.19500000000000003,0.8443750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34112500000000007,0.543375,0.7671250000000001,0.452125,0.2485,0.8564999999999999,0.0,0.0,0.0
1627566907.296,-0.501625,-0.19500000000000003,0.8428749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34187500000000004,0.5445,0.766125,0.45262499999999994,0.25037499999999996,0.856,0.0,0.0,0.0
1627566907.360,-0.503125,-0.19362500000000002,0.8419999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3415000000000001,0.5460000000000002,0.764875,0.452125,0.25099999999999995,0.856,0.0,0.0,0.0
1627566907.424,-0.504625,-0.19224999999999998,0.8416250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34237500000000004,0.5470000000000002,0.7638750000000001,0.45249999999999996,0.25149999999999995,0.8555000000000001,0.0,0.0,0.0
1627566907.488,-0.5062500000000001,-0.19199999999999998,0.84075,0.0,0.0,0.0,0.0,0.0,0.0,0.34187500000000004,0.548,0.7635000000000001,0.452,0.25262500000000004,0.8555000000000001,0.0,0.0,0.0
1627566907.552,-0.5075000000000001,-0.19199999999999998,0.8398749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34299999999999997,0.54825,0.762875,0.451375,0.254,0.8552500000000001,0.0,0.0,0.0
1627566907.616,-0.5097499999999999,-0.19199999999999998,0.8386250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34500000000000003,0.5466250000000001,0.762875,0.44987499999999997,0.25612500000000005,0.8556249999999999,0.0,0.0,0.0
1627566907.680,-0.512375,-0.19175,0.8369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.346125,0.5468750000000001,0.762375,0.44975000000000004,0.257375,0.8551250000000001,0.0,0.0,0.0
1627566907.744,-0.514125,-0.19100000000000003,0.8360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.34900000000000003,0.547,0.761125,0.45012500000000005,0.259,0.854375,0.0,0.0,0.0
1627566907.808,-0.5161250000000001,-0.19100000000000003,0.8348749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.35124999999999995,0.547625,0.7595000000000001,0.45000000000000007,0.26075000000000004,0.854,0.0,0.0,0.0
1627566907.872,-0.517875,-0.19100000000000003,0.83375,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.5485,0.7575,0.45000000000000007,0.262,0.853625,0.0,0.0,0.0
1627566907.936,-0.5195000000000001,-0.19087500000000002,0.8330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.35650000000000004,0.549,0.7560000000000001,0.45075000000000004,0.26312499999999994,0.8529999999999999,0.0,0.0,0.0
1627566908.000,-0.5215000000000001,-0.18999999999999997,0.8318749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.357625,0.5503750000000001,0.7545,0.4515,0.264375,0.8521250000000001,0.0,0.0,0.0
1627566908.064,-0.522375,-0.18900000000000003,0.8312499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.35800000000000004,0.5513750000000001,0.753375,0.45225,0.265625,0.851375,0.0,0.0,0.0
1627566908.128,-0.52425,-0.18849999999999997,0.8305,0.0,0.0,0.0,0.0,0.0,0.0,0.35874999999999996,0.552625,0.7522499999999999,0.45287499999999997,0.26737500000000003,0.8506249999999999,0.0,0.0,0.0
1627566908.192,-0.526375,-0.18799999999999997,0.8293749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999993,0.552875,0.75175,0.45287499999999997,0.26837500000000003,0.8501249999999999,0.0,0.0,0.0
1627566908.256,-0.5281250000000001,-0.187875,0.8283750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.360375,0.5543750000000001,0.7502499999999999,0.45412500000000006,0.2690000000000001,0.8492500000000001,0.0,0.0,0.0
1627566908.320,-0.5300000000000001,-0.18750000000000003,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.3607499999999999,0.5565,0.7483750000000001,0.4555,0.270125,0.8481249999999999,0.0,0.0,0.0
1627566908.384,-0.531625,-0.18799999999999997,0.825875,0.0,0.0,0.0,0.0,0.0,0.0,0.3602499999999999,0.559,0.74675,0.456125,0.27025,0.848,0.0,0.0,0.0
1627566908.448,-0.533875,-0.18799999999999997,0.8243749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.36049999999999993,0.56,0.746375,0.456375,0.27062499999999995,0.8474999999999999,0.0,0.0,0.0
1627566908.512,-0.53625,-0.18799999999999997,0.82275,0.0,0.0,0.0,0.0,0.0,0.0,0.36200000000000004,0.5601250000000001,0.744875,0.457125,0.271625,0.8469999999999998,0.0,0.0,0.0
1627566908.576,-0.53825,-0.187875,0.8214999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.5617500000000002,0.74375,0.4575,0.27187500000000003,0.8468749999999998,0.0,0.0,0.0
1627566908.640,-0.5401250000000001,-0.18700000000000003,0.8203750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.5629999999999998,0.74275,0.4573750000000001,0.27275000000000005,0.8462500000000001,0.0,0.0,0.0
1627566908.704,-0.5416249999999999,-0.18662499999999999,0.81975,0.0,0.0,0.0,0.0,0.0,0.0,0.36399999999999993,0.5629999999999998,0.742,0.4580000000000001,0.27375000000000005,0.8458749999999999,0.0,0.0,0.0
1627566908.768,-0.5425,-0.18675,0.8187499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.36387499999999995,0.564,0.7415,0.4580000000000001,0.27425,0.8456250000000001,0.0,0.0,0.0
1627566908.832,-0.5445,-0.18725,0.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.36399999999999993,0.564,0.741375,0.45674999999999993,0.2745,0.846125,0.0,0.0,0.0
1627566908.896,-0.546375,-0.187625,0.8162499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.5642499999999999,0.7411249999999999,0.455875,0.27475,0.8467499999999999,0.0,0.0,0.0
1627566908.960,-0.5478750000000001,-0.18799999999999997,0.8151249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.365375,0.564,0.7406250000000001,0.45775000000000005,0.2745,0.8457499999999999,0.0,0.0,0.0
1627566909.024,-0.54875,-0.18799999999999997,0.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.36674999999999996,0.564,0.739625,0.459125,0.27499999999999997,0.84475,0.0,0.0,0.0
1627566909.088,-0.5496249999999999,-0.187875,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.3676249999999999,0.564,0.7391249999999999,0.460125,0.27525,0.8440000000000001,0.0,0.0,0.0
1627566909.152,-0.5507500000000001,-0.18700000000000003,0.8133749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.368625,0.564375,0.7386249999999999,0.460875,0.27575000000000005,0.843375,0.0,0.0,0.0
1627566909.216,-0.5525,-0.18775,0.8120000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.369375,0.5642499999999999,0.738,0.4616250000000001,0.27575,0.843,0.0,0.0,0.0
1627566909.280,-0.55225,-0.18799999999999997,0.8120000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.37000000000000005,0.562875,0.739,0.463,0.27525,0.8422499999999998,0.0,0.0,0.0
1627566909.344,-0.5525,-0.18799999999999997,0.8120000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.37037500000000007,0.5618750000000001,0.7397500000000001,0.46337500000000004,0.275125,0.8421249999999999,0.0,0.0,0.0
1627566909.408,-0.552,-0.18775,0.8121250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.37187499999999996,0.5620000000000002,0.7388750000000001,0.46325000000000005,0.274,0.843,0.0,0.0,0.0
1627566909.472,-0.5513750000000001,-0.18637499999999996,0.8128749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.372875,0.56125,0.739,0.463,0.274,0.843,0.0,0.0,0.0
1627566909.536,-0.5495000000000001,-0.18587499999999998,0.8143749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.37387500000000007,0.56025,0.739125,0.464,0.2730000000000001,0.843,0.0,0.0,0.0
1627566909.600,-0.5472500000000001,-0.18537500000000004,0.8157499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.37374999999999997,0.5595000000000001,0.7397500000000001,0.46387500000000004,0.273625,0.8428749999999999,0.0,0.0,0.0
