quantized_time,X_1_0,Y_1_0,Z_1_0,X_1_1,Y_1_1,Z_1_1,X_1_2,Y_1_2,Z_1_2,X_1_3,Y_1_3,Z_1_3,X_1_4,Y_1_4,Z_1_4,X_1_5,Y_1_5,Z_1_5
1627879260.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200000000000006,0.15,0.8842500000000001,0.0,0.0,0.0
1627879260.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441875,0.1495,0.88425,0.0,0.0,0.0
1627879260.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44099999999999995,0.149,0.8849999999999999,0.0,0.0,0.0
1627879260.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44162500000000005,0.149,0.8849999999999999,0.0,0.0,0.0
1627879260.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200000000000006,0.149,0.8845000000000002,0.0,0.0,0.0
1627879260.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442375,0.149,0.8840000000000001,0.0,0.0,0.0
1627879260.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44250000000000006,0.14887499999999998,0.8840000000000001,0.0,0.0,0.0
1627879260.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.148875,0.8840000000000001,0.0,0.0,0.0
1627879260.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.149,0.8840000000000001,0.0,0.0,0.0
1627879260.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.14975,0.8840000000000001,0.0,0.0,0.0
1627879260.640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4423750000000001,0.14987499999999998,0.8840000000000001,0.0,0.0,0.0
1627879260.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200000000000006,0.14987499999999998,0.884125,0.0,0.0,0.0
1627879260.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200000000000006,0.15,0.8842500000000001,0.0,0.0,0.0
1627879260.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200000000000006,0.149625,0.8840000000000001,0.0,0.0,0.0
1627879260.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4412499999999999,0.149,0.8848749999999999,0.0,0.0,0.0
1627879260.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44099999999999995,0.14825,0.8849999999999999,0.0,0.0,0.0
1627879261.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44075,0.148,0.88525,0.0,0.0,0.0
1627879261.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.14787499999999998,0.886,0.0,0.0,0.0
1627879261.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.148,0.886,0.0,0.0,0.0
1627879261.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.148,0.886,0.0,0.0,0.0
1627879261.280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.148,0.886,0.0,0.0,0.0
1627879261.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.147375,0.886,0.0,0.0,0.0
1627879261.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.14737499999999998,0.886,0.0,0.0,0.0
1627879261.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.148125,0.886,0.0,0.0,0.0
1627879261.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43912500000000004,0.14825,0.886,0.0,0.0,0.0
1627879261.600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.149,0.886,0.0,0.0,0.0
1627879261.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43875000000000003,0.14975,0.886,0.0,0.0,0.0
1627879261.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43825000000000003,0.149,0.886125,0.0,0.0,0.0
1627879261.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.149,0.886,0.0,0.0,0.0
1627879261.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43875000000000003,0.1485,0.886,0.0,0.0,0.0
